1977-1	5799.2	7.5	39.96666667	7.5	8.665475256
1977-2	5913	7.133333333	40.46666667	7.133333333	8.684908596
1977-3	6017.6	6.9	40.4	6.9	8.702443788
1977-4	6018.2	6.666666667	40.5	6.666666667	8.70254349
1978-1	6039.2	6.333333333	39.96666667	6.333333333	8.706026832
1978-2	6274	6	40.46666667	6	8.744169389
1978-3	6335.3	6.033333333	40.53333333	6.033333333	8.753892448
1978-4	6420.3	5.9	40.53333333	5.9	8.767220125
1979-1	6433	5.866666667	40.5	5.866666667	8.769196271
1979-2	6440.8	5.7	39.9	5.7	8.770408035
1979-3	6487.1	5.866666667	40.13333333	5.866666667	8.777570869
1979-4	6503.9	5.966666667	40.13333333	5.966666667	8.780157276
1980-1	6524.9	6.3	40	6.3	8.783380906
1980-2	6392.6	7.333333333	39.43333333	7.333333333	8.76289635
1980-3	6382.9	7.666666667	39.4	7.666666667	8.761377819
1980-4	6501.2	7.4	39.93333333	7.4	8.779742054
1981-1	6635.7	7.433333333	39.96666667	7.433333333	8.800219442
1981-2	6587.3	7.4	40.1	7.4	8.792898832
1981-3	6662.9	7.4	39.83333333	7.4	8.804310104
1981-4	6585.1	8.233333333	39.4	8.233333333	8.7925648
1982-1	6475	8.833333333	38.66666667	8.833333333	8.775703887
1982-2	6510.2	9.433333333	39.13333333	9.433333333	8.781125457
1982-3	6486.8	9.9	39.06666667	9.9	8.777524622
1982-4	6493.1	10.66666667	38.96666667	10.66666667	8.778495354
1983-1	6578.2	10.36666667	39.4	10.36666667	8.791516431
1983-2	6728.3	10.13333333	39.93333333	10.13333333	8.81407779
1983-3	6860	9.366666667	40.4	9.366666667	8.833462721
1983-4	7001.5	8.533333333	40.56666667	8.533333333	8.853879691
1984-1	7140.6	7.866666667	40.8	7.866666667	8.873552085
1984-2	7266	7.433333333	40.7	7.433333333	8.890961213
1984-3	7337.5	7.433333333	40.53333333	7.433333333	8.900753464
1984-4	7396	7.3	40.46666667	7.3	8.908694593
